index,price
13526,695.0
13527,500.2
13528,748.0
13529,534.0
13530,469.0
13531,374.0
13532,343.0
13533,304.0
13534,572.5
13535,584.0
13536,697.5
13537,590.0
13538,377.0
13539,405.0
13540,220.0
13541,680.0
13542,455.0
13543,120.0
13544,443.0
13545,365.0
13546,1411.89
13547,1232.5
13548,505.0
13549,2580.0
13550,665.0
13551,335.0
13552,361.5
13553,275.0
13554,555.0
13555,570.0
13556,455.0
13557,435.0
13558,765.0
13559,325.0
13560,290.0
13561,324.0
13562,620.0
13563,848.5
13564,554.0
13565,375.0
13566,655.0
13567,230.0
13568,735.0
13569,470.0
13570,534.0
13571,605.0
13572,1320.0
13573,765.0
13574,513.5
13575,413.5
13576,464.9
13577,616.0
13578,243.0
13579,249.9
13580,190.0
13581,1242.5
13582,405.0
13583,856.5
13584,556.5
13585,373.0
13586,495.0
13587,404.95
13588,805.0
13589,702.0
13590,331.995
13591,320.0
13592,915.0
13593,297.0
13594,395.0
13595,410.0
13596,725.168
13597,590.0
13598,713.0
13599,185.0
13600,445.0
13601,315.0
13602,263.95
13603,605.0
13604,230.0
13605,497.5
13606,505.0
13607,854.0
13608,480.0
13609,2180.0
13610,528.0
13611,463.45
13612,213.0
13613,360.0
13614,297.0
13615,179.95
13616,869.0
13617,805.0
13618,655.0
13619,650.0
13620,664.0
13621,622.0
13622,295.0
13623,292.0
13624,317.0
13625,109.95
13626,480.0
13627,675.0
13628,700.0
13629,994.9
13630,470.0
13631,365.0
13632,731.5
13633,755.0
13634,283.0
13635,825.0
13636,1015.0
13637,555.0
13638,2635.0
13639,602.5
13640,683.94
13641,403.5
13642,730.786
13643,360.0
13644,1280.0
13645,229.0
13646,178.25
13647,422.4
13648,271.0
13649,260.0
13650,470.0
13651,224.95
13652,441.0
13653,609.0
13654,594.95
13655,530.0
13656,800.0
13657,328.0
13658,570.0
13659,2755.0
13660,281.0
13661,920.0
13662,690.0
13663,543.0
13664,864.95
13665,597.5
13666,410.0
13667,197.5
13668,311.0
13669,274.5
13670,495.0
13671,1383.0
13672,680.0
13673,342.0
13674,225.0
13675,335.0
13676,475.0
13677,455.0
13678,353.5
13679,704.0
13680,795.0
13681,427.0
13682,500.8
13683,230.0
13684,450.0
13685,461.5
13686,1805.0
13687,293.0
13688,364.5
13689,1405.0
13690,1150.0
13691,639.8
13692,350.0
13693,368.0
13694,288.0
13695,343.0
13696,1605.0
13697,220.0
13698,485.0
13699,366.0
13700,2198.0
13701,563.0
13702,758.0
13703,372.777
13704,250.0
13705,540.0
13706,262.0
13707,345.0
13708,605.0
13709,685.0
13710,256.1
13711,1300.0
13712,980.0
13713,266.95
13714,280.0
13715,284.0
13716,475.0
13717,765.0
13718,420.0
13719,365.0
13720,330.0
13721,934.0
13722,295.5
13723,555.0
13724,780.0
13725,386.0
13726,360.0
13727,207.0
13728,165.0
13729,443.9
13730,414.95
13731,655.0
13732,248.5
13733,474.0
13734,745.0
13735,540.0
13736,220.0
13737,350.95
13738,382.0
13739,404.99
13740,600.0
13741,698.0
13742,360.0
13743,833.2
13744,580.95
13745,305.0
13746,249.0
13747,470.0
13748,666.0
13749,350.0
13750,1480.0
13751,538.5
13752,3283.0
13753,625.0
13754,181.0
13755,730.0
13756,304.0
13757,455.0
13758,738.5
13759,271.0
13760,283.0
13761,281.0
13762,255.75
13763,250.0
13764,262.0
13765,380.0
13766,955.0
13767,240.0
13768,495.0
13769,505.0
13770,365.0
13771,334.5
13772,320.0
13773,390.0
13774,370.0
13775,362.0
13776,130.0
13777,1080.0
13778,1065.0
13779,535.0
13780,840.0
13781,690.0
13782,546.338
13783,285.3
13784,329.0
13785,250.0
13786,280.0
13787,577.5
13788,269.95
13789,675.95
13790,839.538
13791,222.0
13792,435.0
13793,382.0
13794,1130.0
13795,659.0
13796,590.0
13797,325.0
13798,380.0
13799,153.9
13800,705.0
13801,310.0
13802,757.0
13803,495.0
13804,285.0
13805,1115.0
13806,210.0
13807,404.95
13808,315.0
13809,454.888
13810,681.0
13811,1800.0
13812,735.0
13813,935.0
13814,592.0
13815,613.0
13816,184.95
13817,896.5
13818,185.0
13819,590.0
13820,705.0
13821,670.0
13822,554.95
13823,280.0
13824,515.0
13825,305.0
13826,730.0
13827,530.0
13828,230.0
13829,340.0
13830,305.0
13831,645.0
13832,570.0
13833,250.0
13834,1405.0
13835,655.0
13836,304.95
13837,400.0
13838,760.0
13839,690.0
13840,405.0
13841,362.0
13842,490.0
13843,229.95
13844,465.0
13845,665.0
13846,435.0
13847,373.5
13848,359.0
13849,570.0
13850,334.0
13851,681.0
13852,550.0
13853,377.0
13854,481.5
13855,675.0
13856,259.0
13857,1033.95
13858,280.0
13859,597.5
13860,177.0
13861,471.0
13862,270.8
13863,835.0
13864,264.0
13865,375.0
13866,349.95
13867,292.0
13868,434.0
13869,867.5
13870,415.0
13871,425.0
13872,306.0
13873,405.0
13874,480.0
13875,704.95
13876,175.0
13877,430.0
13878,664.95
13879,515.0
13880,944.0
13881,770.0
13882,365.0
13883,605.0
13884,1398.0
13885,407.0
13886,694.0
13887,308.0
13888,294.95
13889,1505.0
13890,431.7
13891,2988.0
13892,390.0
13893,465.0
13894,444.0
13895,335.0
13896,310.0
13897,390.0
13898,290.95
13899,770.0
13900,456.0
13901,1255.0
13902,441.0
13903,254.0
13904,166.5
13905,376.0
13906,463.0
13907,148.0
13908,185.0
13909,420.0
13910,283.0
13911,320.0
13912,841.0
13913,430.0
13914,434.0
13915,185.0
13916,327.0
13917,484.95
13918,404.888
13919,345.0
13920,292.0
13921,317.5
13922,225.0
13923,548.0
13924,361.5
13925,480.0
13926,505.0
13927,1210.0
13928,425.0
13929,370.0
13930,765.0
13931,330.0
13932,490.0
13933,590.0
13934,650.0
13935,100.0
13936,270.0
13937,1127.5
13938,325.0
13939,1580.0
13940,415.0
13941,455.0
13942,247.55
13943,344.888
13944,363.0
13945,200.0
13946,261.95
13947,990.0
13948,317.5
13949,555.0
13950,701.0
13951,330.0
13952,540.0
13953,295.0
13954,464.0
13955,320.0
13956,358.0
13957,408.5
13958,739.0
13959,992.0
13960,698.0
13961,604.0
13962,440.0
13963,1005.0
13964,474.95
13965,685.0
13966,1255.0
13967,720.0
13968,980.0
13969,204.95
13970,247.0
13971,294.9
13972,375.0
13973,287.0
13974,504.95
13975,369.95
13976,1285.0
13977,370.0
13978,255.0
13979,460.0
13980,392.846
13981,937.808
13982,295.0
13983,630.0
13984,257.5
13985,196.0
13986,129.0
13987,434.95
13988,505.0
13989,330.0
13990,857.5
13991,255.0
13992,350.0
13993,429.5
13994,947.99
13995,384.95
13996,710.0
13997,352.0
13998,745.0
13999,274.95
14000,680.0
14001,1250.0
14002,715.0
14003,855.0
14004,504.0
14005,735.0
14006,390.0
14007,753.0
14008,874.95
14009,335.0
14010,361.0
14011,905.0
14012,332.5
14013,430.0
14014,435.0
14015,522.0
14016,422.0
14017,410.0
14018,225.0
14019,687.0
14020,260.0
14021,297.0
14022,735.0
14023,324.99
14024,643.7
14025,398.0
14026,650.0
14027,1050.0
14028,544.0
14029,380.0
14030,504.9
14031,439.0
14032,297.0
14033,470.0
14034,310.0
14035,640.0
14036,885.0
14037,262.1
14038,640.0
14039,289.85
14040,704.9
14041,562.5
14042,329.9
14043,308.0
14044,380.0
14045,580.0
14046,476.0
14047,785.0
14048,458.0
14049,430.0
14050,411.0
14051,565.0
14052,570.0
14053,594.0
14054,630.0
14055,772.5
14056,1505.0
14057,730.0
14058,1000.0
14059,375.0
14060,385.0
14061,1003.0
14062,410.0
14063,1070.0
14064,350.0
14065,1010.0
14066,240.0
14067,434.9
14068,726.0
14069,255.0
14070,855.0
14071,530.0
14072,221.0
14073,435.0
14074,505.0
14075,427.5
14076,2605.0
14077,270.0
14078,358.75
14079,656.5
14080,711.0
14081,935.0
14082,640.0
14083,315.0
14084,1905.0
14085,437.5
14086,320.0
14087,152.0
14088,510.0
14089,495.0
14090,744.0
14091,669.95
14092,480.0
14093,603.8
14094,637.0
14095,280.0
14096,292.0
14097,647.86
14098,1255.0
14099,420.0
14100,835.0
14101,275.0
14102,705.5
14103,583.5
14104,885.0
14105,233.9
14106,595.0
14107,805.0
14108,393.5
14109,654.0
14110,305.0
14111,825.0
14112,341.5
14113,240.0
14114,284.0
14115,830.0
14116,485.0
14117,430.0
14118,260.0
14119,555.0
14120,745.0
14121,295.0
14122,1570.0
14123,225.0
14124,249.0
14125,276.0
14126,445.0
14127,360.95
14128,241.0
14129,310.5
14130,505.0
14131,675.0
14132,330.0
14133,470.0
14134,440.0
14135,335.0
14136,310.0
14137,435.0
14138,370.0
14139,345.0
14140,296.0
14141,500.0
14142,410.3
14143,635.0
14144,735.0
14145,690.0
14146,304.5
14147,450.0
14148,505.0
14149,1280.0
14150,575.0
14151,510.0
14152,357.5
14153,206.0
14154,220.0
14155,805.0
14156,495.0
14157,485.0
14158,334.0
14159,355.0
14160,180.0
14161,570.0
14162,324.0
14163,830.0
14164,332.0
14165,830.0
14166,587.5
14167,234.0
14168,280.0
14169,263.5
14170,900.0
14171,682.0
14172,425.0
14173,470.75
14174,628.5
14175,365.0
14176,362.5
14177,468.0
14178,254.0
14179,525.0
14180,635.0
14181,260.0
14182,205.0
14183,575.0
14184,249.0
14185,425.0
14186,655.0
14187,369.0
14188,293.0
14189,957.0
14190,470.0
14191,410.0
14192,577.5
14193,265.0
14194,585.0
14195,218.4
14196,215.0
14197,395.0
14198,344.999
14199,234.95
14200,562.0
14201,308.0
14202,1625.0
14203,587.0
14204,410.0
14205,354.9
14206,625.0
14207,830.0
14208,1340.0
14209,280.0
14210,250.0
14211,955.0
14212,330.0
14213,304.9
14214,320.0
14215,281.0
14216,1040.29
14217,284.0
14218,509.75
14219,343.0
14220,353.5
14221,320.0
14222,789.95
14223,401.9
14224,380.0
14225,234.0
14226,380.0
14227,775.0
14228,770.0
14229,400.0
14230,309.5
14231,246.0
14232,572.0
14233,1055.0
14234,301.5
14235,345.0
14236,391.1
14237,435.0
14238,345.768
14239,244.9
14240,314.0
14241,560.0
14242,755.0
14243,500.0
14244,455.0
14245,813.0
14246,184.5
14247,334.0
14248,544.95
14249,250.0
14250,273.5
14251,316.0
14252,680.0
14253,274.95
14254,638.0
14255,1325.0
14256,543.0
14257,2895.0
14258,345.5
14259,304.5
14260,490.0
14261,285.0
14262,324.0
14263,1804.0
14264,265.0
14265,253.0
14266,1325.0
14267,260.0
14268,234.0
14269,138.0
14270,425.0
14271,290.0
14272,522.0
14273,1050.0
14274,345.0
14275,525.0
14276,266.5
14277,275.0
14278,710.0
14279,795.0
14280,605.0
14281,244.0
14282,283.0
14283,575.0
14284,279.0
14285,215.0
14286,655.0
14287,349.0
14288,555.0
14289,355.0
14290,365.0
14291,355.0
14292,337.5
14293,467.37
14294,655.0
14295,980.0
14296,630.0
14297,329.0
14298,638.0
14299,555.0
14300,1880.0
14301,416.8
14302,290.0
14303,441.0
14304,470.0
14305,642.5
14306,365.0
14307,504.0
14308,342.5
14309,237.0
14310,750.0
14311,322.5
14312,249.0
14313,315.0
14314,580.0
14315,615.0
14316,271.0
14317,505.0
14318,405.0
14319,525.0
14320,632.0
14321,255.0
14322,330.0
14323,265.0
14324,328.0
14325,294.95
14326,340.0
14327,384.0
14328,205.0
14329,575.0
14330,727.5
14331,226.0
14332,279.0
14333,207.5
14334,815.0
14335,333.0
14336,530.0
14337,590.0
14338,337.0
14339,755.0
14340,675.0
14341,204.999
14342,220.0
14343,437.0
14344,545.0
14345,420.0
14346,255.0
14347,240.0
14348,520.0
14349,705.0
14350,410.0
14351,400.0
14352,765.0
14353,440.0
14354,580.0
14355,1277.0
14356,630.0
14357,388.0
14358,710.0
14359,544.5
14360,1047.0
14361,307.495
14362,240.0
14363,281.0
14364,335.0
14365,339.95
14366,515.0
14367,528.0
14368,280.0
14369,274.0
14370,2205.0
14371,400.0
14372,892.5
14373,1720.0
14374,450.0
14375,268.0
14376,330.0
14377,257.0
14378,317.0
14379,211.0
14380,495.0
14381,477.0
14382,385.0
14383,666.0
14384,1135.0
14385,275.5
14386,360.0
14387,224.95
14388,350.5
14389,525.0
14390,410.0
14391,330.0
14392,455.0
14393,230.0
14394,384.0
14395,570.0
14396,388.0
14397,520.0
14398,290.0
14399,297.5
14400,761.45
14401,604.0
14402,395.0
14403,445.0
14404,330.0
14405,420.0
14406,251.7
14407,544.5
14408,260.0
14409,1006.0
14410,485.0
14411,705.0
14412,165.0
14413,1380.0
14414,375.0
14415,368.0
14416,439.4
14417,505.0
14418,285.0
14419,324.0
14420,270.0
14421,540.0
14422,485.0
14423,260.0
14424,315.0
14425,162.0
14426,415.0
14427,655.0
14428,365.0
14429,444.0
14430,325.0
14431,334.0
14432,350.0
14433,427.8
14434,720.0
14435,800.0
14436,252.5
14437,490.0
14438,505.0
14439,580.0
14440,246.25
14441,260.0
14442,610.0
14443,380.0
14444,529.0
14445,165.134
14446,157.5
14447,280.0
14448,255.0
14449,386.156
14450,925.0
14451,220.0
14452,260.0
14453,358.5
14454,340.0
14455,420.0
14456,478.0
14457,879.0
14458,480.0
14459,530.0
14460,865.0
14461,1140.0
14462,355.0
14463,460.0
14464,128.3
14465,380.5
14466,870.95
14467,255.0
14468,540.0
14469,204.95
14470,454.4
14471,375.0
14472,404.0
14473,480.0
14474,355.0
14475,545.0
14476,582.0
14477,925.0
14478,420.0
14479,490.0
14480,1110.0
14481,404.95
14482,345.895
14483,520.0
14484,244.9
14485,464.5
14486,535.0
14487,260.0
14488,381.0
14489,312.0
14490,500.0
14491,190.0
14492,520.0
14493,341.9
14494,560.0
14495,555.0
14496,664.0
14497,505.0
14498,564.0
14499,477.0
14500,367.95
14501,790.0
14502,243.0
14503,567.0
14504,267.0
14505,225.0
14506,280.0
14507,365.0
14508,1040.0
14509,2505.0
14510,795.0
14511,255.0
14512,580.0
14513,619.0
14514,685.0
14515,1156.25
14516,235.0
14517,450.0
14518,276.0
14519,425.0
14520,212.0
14521,443.5
14522,310.0
14523,805.0
14524,743.0
14525,382.5
14526,705.0
14527,320.0
14528,207.0
14529,325.0
14530,665.0
14531,200.0
14532,719.0
14533,350.0
14534,1430.0
14535,500.0
14536,307.3
14537,625.0
14538,205.0
14539,555.0
14540,1705.0
14541,231.5
14542,1205.0
14543,690.0
14544,830.0
14545,310.0
14546,1950.0
14547,429.95
14548,255.0
14549,265.0
14550,635.0
14551,465.0
14552,425.0
14553,614.85
14554,420.0
14555,213.4
14556,535.0
14557,460.0
14558,360.0
14559,626.0
14560,355.0
14561,165.0
14562,625.0
14563,345.0
14564,235.0
14565,776.0
14566,355.0
14567,195.0
14568,543.2
14569,240.0
14570,1540.0
14571,1065.0
14572,194.0
14573,744.0
14574,533.0
14575,1260.78
14576,500.0
14577,195.0
14578,155.0
14579,3305.0
14580,645.0
14581,474.0
14582,910.0
14583,580.0
14584,151.0
14585,695.0
14586,335.0
14587,610.0
14588,224.2
14589,670.0
14590,411.5
14591,266.0
14592,245.0
14593,454.0
14594,214.0
14595,277.0
14596,370.0
14597,605.0
14598,936.0
14599,332.5
14600,523.0
14601,514.0
14602,614.0
14603,210.0
14604,694.0
14605,465.0
14606,315.0
14607,831.0
14608,619.285
14609,584.0
14610,320.0
14611,430.0
14612,760.0
14613,246.5
14614,830.0
14615,265.0
14616,338.5
14617,570.0
14618,448.0
14619,880.0
14620,446.0
14621,490.0
14622,1230.0
14623,587.0
14624,402.0
14625,226.7
14626,800.0
14627,481.0
14628,630.0
14629,505.0
14630,243.0
14631,355.0
14632,834.0
14633,787.0
14634,261.0
14635,248.0
14636,680.0
14637,735.0
14638,268.5
14639,535.2
14640,519.5
14641,445.0
14642,278.0
14643,1470.0
14644,292.0
14645,480.0
14646,350.0
14647,753.0
14648,480.0
14649,494.5
14650,152.5
14651,505.0
14652,830.0
14653,525.0
14654,435.0
14655,1294.0
14656,1573.0
14657,515.0
14658,257.0
14659,337.5
14660,235.0
14661,413.0
14662,767.5
14663,665.0
14664,330.0
14665,171.0
14666,252.0
14667,524.0
14668,267.5
14669,330.0
14670,277.0
14671,638.0
14672,965.0
14673,250.0
14674,474.5
14675,472.5
14676,390.0
14677,322.5
14678,317.5
14679,1702.0
14680,275.0
14681,140.0
14682,657.427
14683,807.541
14684,335.0
14685,217.0
14686,274.95
14687,744.0
14688,318.0
14689,2155.0
14690,855.0
14691,304.999
14692,598.5
14693,367.5
14694,555.0
14695,322.0
14696,330.0
14697,605.0
14698,734.0
14699,487.5
14700,305.523
14701,495.0
14702,760.0
14703,405.0
14704,335.0
14705,450.0
14706,505.0
14707,730.0
14708,490.0
14709,1655.0
14710,785.0
14711,605.0
14712,246.0
14713,425.0
14714,388.0
14715,860.0
14716,170.0
14717,1105.0
14718,281.75
14719,575.0
14720,428.0
14721,942.5
14722,712.0
14723,718.0
14724,104.0
14725,495.0
14726,835.0
14727,405.0
14728,304.95
14729,424.95
14730,349.5
14731,219.0
14732,159.2
14733,560.0
14734,1634.0
14735,345.0
14736,245.0
14737,380.0
14738,195.0
14739,370.0
14740,347.5
14741,330.0
14742,349.0
14743,1090.0
14744,435.0
14745,304.95
14746,397.0
14747,250.0
14748,395.0
14749,410.0
14750,205.0
14751,568.0
14752,330.0
14753,242.5
14754,542.0
14755,277.0
14756,657.6
14757,253.5
14758,468.0
14759,485.0
14760,288.5
14761,270.0
14762,221.0
14763,320.0
14764,464.0
14765,613.0
14766,705.0
14767,287.5
14768,340.0
14769,658.0
14770,325.0
14771,670.0
14772,220.0
14773,855.0
14774,331.0
14775,3572.0
14776,765.0
14777,310.0
14778,330.0
14779,411.0
14780,545.0
14781,734.0
14782,450.0
14783,884.9
14784,993.0
14785,601.5
14786,290.0
14787,942.5
14788,610.0
14789,533.0
14790,558.0
14791,395.0
14792,733.725
14793,255.0
14794,450.0
14795,278.5
14796,555.0
14797,490.0
14798,354.0
14799,345.5
14800,556.1
14801,1003.5
14802,755.0
14803,359.0
14804,185.5
14805,770.0
14806,520.0
14807,795.0
14808,385.0
14809,295.0
14810,167.0
14811,266.59
14812,630.0
14813,690.0
14814,489.95
14815,1155.0
14816,1780.0
14817,337.0
14818,296.0
14819,335.0
14820,585.0
14821,325.0
14822,355.0
14823,355.0
14824,580.0
14825,590.0
14826,504.0
14827,460.0
14828,190.0
14829,400.0
14830,336.5
14831,325.0
14832,2205.0
14833,235.0
14834,600.0
14835,773.5
14836,670.0
14837,923.0
14838,775.0
14839,1625.5
14840,190.0
14841,335.0
14842,1015.0
14843,185.0
14844,765.0
14845,529.0
14846,310.0
14847,880.0
14848,424.0
14849,605.0
14850,392.0
14851,293.0
14852,380.0
14853,820.0
14854,904.0
14855,391.5
14856,393.0
14857,190.0
14858,310.0
14859,515.0
14860,362.5
14861,992.5
14862,1200.0
14863,334.5
14864,430.0
14865,640.0
14866,380.0
14867,650.0
14868,501.5
14869,354.95
14870,176.8
14871,223.25
14872,229.0
14873,355.0
14874,354.95
14875,245.0
14876,297.5
14877,269.95
14878,645.0
14879,808.0
14880,525.0
14881,634.0
14882,555.0
14883,933.95
14884,913.95
14885,372.5
14886,327.968
14887,1655.0
14888,565.0
14889,885.0
14890,705.0
14891,440.0
14892,275.0
14893,318.0
14894,615.0
14895,529.0
14896,3205.0
14897,324.0
14898,470.0
14899,605.0
14900,1145.0
14901,605.0
14902,254.0
14903,328.0
14904,327.0
14905,340.0
14906,305.0
14907,485.0
14908,275.0
14909,515.0
14910,316.0
14911,300.0
14912,330.0
14913,325.0
14914,840.0
14915,555.285
14916,535.0
14917,955.0
14918,989.0
14919,424.95
14920,335.0
14921,270.0
14922,267.0
14923,2755.0
14924,205.0
14925,1305.0
14926,454.0
14927,337.5
14928,505.0
14929,925.0
14930,545.0
14931,227.9
14932,500.0
14933,364.0
14934,445.0
14935,570.0
14936,440.0
14937,840.0
14938,292.0
14939,379.5
14940,785.0
14941,349.0
14942,343.5
14943,715.0
14944,241.5
14945,420.0
14946,334.0
14947,242.0
14948,1955.0
14949,1230.0
14950,805.0
14951,424.0
14952,405.0
14953,623.0
14954,390.0
14955,234.0
14956,837.0
14957,730.0
14958,505.0
14959,635.0
14960,599.491
14961,565.0
14962,520.0
14963,340.0
14964,860.0
14965,325.0
14966,815.0
14967,305.0
14968,672.0
14969,325.0
14970,299.0
14971,774.0
14972,319.0
14973,460.0
14974,195.0
14975,640.0
14976,220.0
14977,456.101
14978,584.0
14979,465.0
14980,520.0
14981,363.0
14982,446.0
14983,1693.0
14984,640.0
14985,415.0
14986,362.823
14987,277.0
14988,352.5
14989,165.0
14990,494.0
14991,180.0
14992,505.0
14993,212.5
14994,465.0
14995,445.0
14996,1886.58
14997,430.0
14998,475.0
14999,217.0
15000,1383.6
15001,467.0
15002,114.0
15003,670.0
15004,663.0
15005,277.0
15006,253.0
15007,530.0
15008,308.5
15009,1480.0
15010,564.95
15011,680.0
15012,765.0
15013,340.0
15014,345.0
15015,363.0
15016,514.0
15017,825.0
15018,270.0
15019,255.0
15020,362.5
15021,285.0
15022,325.0
15023,337.5
15024,1155.0
15025,762.5
15026,440.0
15027,559.0
15028,240.0
15029,470.0
15030,705.0
15031,291.0
15032,348.5
15033,575.0
15034,335.0
15035,685.0
15036,338.5
15037,305.0
15038,1180.0
15039,604.5
15040,220.0
15041,505.0
15042,275.0
15043,295.0
15044,225.0
15045,430.0
15046,405.0
15047,217.0
15048,1020.0
15049,270.0
15050,604.95
15051,465.0
15052,250.0
15053,588.0
15054,720.0
15055,238.0
15056,280.0
15057,205.0
15058,552.0
15059,2055.0
15060,280.0
15061,708.3
15062,889.9
15063,245.0
15064,755.0
15065,510.0
15066,220.0
15067,500.0
15068,734.0
15069,470.0
15070,1903.0
15071,663.0
15072,427.12
15073,475.0
15074,724.0
15075,520.5
15076,395.0
15077,240.0
15078,276.9
15079,285.0
15080,240.0
15081,296.85
15082,839.95
15083,320.0
15084,394.0
15085,425.0
15086,290.0
15087,145.0
15088,226.0
15089,243.0
15090,225.0
15091,208.0
15092,260.0
15093,440.5
15094,452.5
15095,458.0
15096,555.0
15097,283.226
15098,394.7
15099,575.0
15100,1955.0
15101,346.0
15102,361.0
15103,922.5
15104,470.0
15105,565.0
15106,924.0
15107,335.0
15108,440.0
15109,305.0
15110,181.5
15111,915.0
15112,370.0
15113,405.0
15114,455.0
15115,750.0
15116,484.0
15117,1595.0
15118,377.0
15119,120.0
15120,705.0
15121,655.0
15122,283.0
15123,610.0
15124,740.0
15125,825.0
15126,544.9
15127,223.5
15128,780.0
15129,296.97
15130,640.0
15131,205.0
15132,353.0
15133,204.99
15134,795.0
15135,476.5
15136,409.6
15137,350.0
15138,468.0
15139,679.0
15140,445.0
15141,625.0
15142,420.0
15143,754.95
15144,380.0
15145,437.5
15146,375.0
15147,240.0
15148,662.0
15149,557.5
15150,360.0
15151,430.0
15152,860.0
15153,344.9
15154,248.0
15155,255.0
15156,461.5
15157,441.0
15158,765.0
15159,910.0
15160,195.0
15161,601.0
15162,550.0
15163,425.0
15164,304.0
15165,1005.0
15166,869.0
15167,550.0
15168,420.0
15169,279.95
15170,305.0
15171,620.0
15172,321.0
15173,550.0
15174,549.0
15175,540.0
15176,529.225
15177,175.0
15178,543.0
15179,780.0
15180,565.0
15181,264.95
15182,284.0
15183,542.0
15184,675.0
15185,525.0
15186,394.0
15187,590.0
15188,209.25
15189,357.5
15190,295.0
15191,836.0
15192,524.99
15193,170.0
15194,204.95
15195,450.0
15196,355.0
15197,353.0
15198,347.0
15199,202.2
15200,445.0
15201,544.0
15202,320.0
15203,626.5
15204,339.0
15205,390.0
15206,1293.0
15207,625.0
15208,565.0
15209,217.0
15210,1315.0
15211,275.0
15212,221.0
15213,687.5
15214,460.0
15215,424.0
15216,388.0
15217,800.0
15218,1317.0
15219,157.0
15220,720.0
15221,905.0
15222,210.0
15223,560.0
15224,324.0
15225,630.0
15226,546.0
15227,358.0
15228,380.0
15229,317.5
15230,415.0
15231,469.55
15232,1380.0
15233,125.0
15234,227.5
15235,295.0
15236,345.0
15237,460.0
15238,432.0
15239,765.0
15240,457.0
15241,540.0
15242,225.0
15243,250.0
15244,210.0
15245,890.0
15246,224.0
15247,444.0
15248,590.0
15249,277.0
15250,469.0
15251,398.5
15252,480.0
15253,145.0
15254,735.0
15255,397.44
15256,250.0
15257,355.0
15258,175.0
15259,704.999
15260,615.0
15261,1200.0
15262,320.0
15263,815.0
15264,470.0
15265,870.0
15266,385.0
15267,655.0
15268,582.0
15269,490.0
15270,440.0
15271,294.95
15272,338.0
15273,365.0
15274,325.0
15275,785.0
15276,265.25
15277,615.0
15278,379.95
15279,268.5
15280,330.0
15281,940.0
15282,505.0
15283,662.5
15284,1055.0
15285,372.5
15286,655.5
15287,377.0
15288,310.0
15289,365.0
15290,230.0
15291,495.0
15292,375.0
15293,631.0
15294,1108.99
15295,786.0
15296,2705.0
15297,541.0
15298,540.0
15299,512.2
15300,334.95
15301,280.0
15302,350.0
15303,405.0
15304,427.25
15305,162.5
15306,955.0
15307,269.5
15308,304.5
15309,485.0
15310,295.0
15311,248.5
15312,485.0
15313,244.975
15314,345.0
15315,568.225
15316,464.0
15317,630.0
15318,700.0
15319,230.0
15320,423.5
15321,787.0
15322,434.5
15323,957.99
15324,205.0
15325,514.99
15326,232.064
15327,260.0
15328,725.0
15329,264.95
15330,584.0
15331,287.51
15332,568.25
15333,415.0
15334,255.0
15335,1805.0
15336,515.0
15337,590.0
15338,565.0
15339,765.0
15340,405.0
15341,483.0
15342,465.0
15343,605.0
15344,620.0
15345,500.0
15346,585.0
15347,630.0
15348,266.0
15349,255.0
15350,765.0
15351,485.0
15352,167.5
15353,555.0
15354,620.0
15355,905.0
15356,535.0
15357,655.0
15358,580.0
15359,317.0
15360,555.0
15361,369.9
15362,238.0
15363,630.7
15364,727.8
15365,443.0
15366,930.0
15367,810.0
15368,290.0
15369,355.0
15370,234.0
15371,755.0
15372,394.0
15373,721.0
15374,175.0
15375,583.0
15376,257.0
15377,455.0
15378,434.0
15379,350.0
15380,599.0
15381,615.0
15382,320.5
15383,420.0
15384,1685.0
15385,454.0
15386,542.5
15387,525.0
15388,230.0
15389,845.0
15390,320.0
15391,489.0
15392,256.0
15393,300.0
15394,580.0
15395,437.0
15396,738.0
15397,655.0
15398,393.0
15399,445.0
15400,385.0
15401,345.0
15402,680.0
15403,774.0
15404,320.0
15405,1255.0
15406,445.0
15407,235.0
15408,605.0
15409,474.0
15410,115.0
15411,626.5
15412,370.0
15413,555.0
15414,620.0
15415,495.0
15416,327.0
15417,275.0
15418,355.0
15419,285.0
15420,320.0
15421,220.0
15422,1580.0
15423,755.0
15424,1840.0
15425,2230.0
15426,193.0
15427,410.0
15428,505.0
15429,605.0
15430,535.0
15431,485.0
15432,207.0
15433,731.0
15434,810.5
15435,403.5
15436,335.0
15437,478.975
15438,804.99
15439,455.0
15440,364.0
15441,685.0
15442,340.0
15443,329.95
15444,470.0
15445,237.0
15446,127.0
15447,278.5
15448,191.0
15449,683.5
15450,342.0
15451,630.0
15452,862.5
15453,684.95
15454,999.9
15455,460.0
15456,1105.0
15457,855.0
15458,240.245
15459,479.95
15460,270.0
15461,235.0
15462,345.0
15463,577.8
15464,447.25
15465,270.0
15466,281.9
15467,361.0
15468,380.0
15469,370.0
15470,1355.0
15471,403.0
15472,430.0
15473,405.0
15474,1605.0
15475,627.0
15476,805.0
15477,384.0
15478,260.0
15479,550.0
15480,730.0
15481,315.65
15482,161.0
15483,1105.0
15484,355.0
15485,284.9
15486,365.0
15487,379.5
15488,230.0
15489,390.0
15490,317.0
15491,215.0
15492,1760.0
15493,363.5
15494,220.0
15495,779.0
15496,535.0
15497,597.0
15498,835.0
15499,397.8
15500,815.0
15501,404.5
15502,297.0
15503,184.5
15504,320.0
15505,520.0
