index,id,date,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old
16803,1335,2015-02-27,3,2.5,2910,10044,2.0,0,0,4,10,2910,0,1989,0,200.5845,4.801000000000002,2420,12287
16804,16602,2015-02-27,2,1.0,1020,5000,1.5,0,0,4,6,1020,0,1906,0,200.6725,4.603999999999999,1490,5000
16805,585,2015-02-27,3,2.5,1460,1319,3.0,0,0,3,8,1460,0,2002,0,200.698,4.6510000000000105,1430,1530
16806,19351,2015-02-27,3,1.75,1210,4400,1.5,0,0,4,8,1210,0,1930,0,200.6621,4.712000000000003,2020,3750
16807,19166,2015-02-27,4,2.75,3530,6844,2.0,0,0,3,10,3530,0,2014,0,200.5975,5.015000000000001,3530,10038
16808,3452,2015-02-27,3,1.0,1140,6400,1.0,0,0,3,7,1140,0,1962,0,200.49020000000002,4.668999999999997,1340,6650
16809,7654,2015-02-27,3,2.25,1820,99752,1.0,0,0,4,7,1820,0,1969,0,200.28379999999999,4.994,1850,117612
16810,7375,2015-02-27,3,2.0,1010,7896,1.0,0,0,3,7,1010,0,1984,0,200.40460000000002,4.819000000000003,1540,7896
16811,15146,2015-02-27,2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,0,200.5048,4.727999999999994,1650,8775
16812,13363,2015-02-27,3,2.0,1240,12285,1.0,0,0,3,7,620,620,1939,1991,200.3219,4.658999999999992,1560,11564
16813,446,2015-02-27,2,1.0,1840,81892,1.0,0,0,3,6,1840,0,1955,0,200.7694,4.876000000000005,2550,40089
16814,9903,2015-02-27,3,3.5,3310,5558,2.0,0,0,3,9,3310,0,2005,0,200.5553,4.997000000000014,3310,5270
16815,4489,2015-02-27,2,2.25,2320,18919,2.0,1,4,4,8,2320,0,1976,0,200.3905,4.537999999999997,1610,18919
16816,11433,2015-02-27,3,2.0,1970,7000,1.0,0,0,3,8,1970,0,1986,0,200.3744,4.957000000000008,1970,7365
16817,13855,2015-02-27,4,2.25,2030,8517,1.0,0,0,4,8,1380,650,1961,0,200.5495,4.826000000000008,2230,8824
16818,2071,2015-02-27,3,1.75,1180,21275,1.0,0,0,4,6,1180,0,1958,0,200.4018,4.962999999999994,1490,35100
16819,640,2015-02-27,3,2.25,1445,1512,2.0,0,0,3,7,1300,145,2004,0,200.5341,4.930999999999997,1445,1082
16820,7266,2015-02-27,4,1.75,1760,6000,1.0,0,0,3,7,880,880,1946,0,200.6508,4.6270000000000095,2040,6000
16821,4430,2015-02-27,3,2.25,2200,7355,2.0,0,0,4,8,2200,0,1986,0,200.7266,4.897000000000006,2290,7868
16822,15829,2015-02-27,4,2.0,1440,10920,1.0,0,0,3,5,1440,0,1943,0,200.5049,4.819999999999993,1500,11902
16823,9797,2015-02-27,4,2.75,3370,7634,1.0,0,2,5,8,2110,1260,1977,0,200.5259,4.7960000000000065,2460,7634
16824,6281,2015-02-27,5,2.5,1720,10202,1.5,0,0,3,7,1720,0,1970,0,200.4572,4.832999999999998,1720,8478
16825,10510,2015-02-27,4,3.25,2630,7770,2.0,0,0,3,9,2630,0,2014,0,200.54590000000002,4.6229999999999905,1370,7770
16826,4903,2015-02-27,4,2.5,1970,2601,2.0,0,0,3,7,1440,530,1999,0,200.5949,4.692000000000007,1760,3025
16827,10723,2015-02-27,4,2.5,2270,8391,2.0,0,0,3,8,2270,0,1988,0,200.574,4.987000000000009,2420,8391
16828,9640,2015-02-27,4,1.75,1400,11934,1.0,0,0,3,7,1050,350,1961,0,200.7346,4.756,2080,10400
16829,5659,2015-02-27,3,2.5,2529,9653,2.0,0,0,3,7,2529,0,2012,0,200.37380000000002,4.838999999999999,2533,6125
16830,21392,2015-02-27,4,3.5,2860,2199,3.0,0,0,3,10,2860,0,2013,0,200.62619999999998,4.677000000000007,1990,1378
16831,10775,2015-02-27,4,2.5,2550,10623,2.0,0,0,3,9,2550,0,1992,0,200.5695,5.007999999999996,2750,8100
16832,2336,2015-02-27,2,1.0,1300,11080,1.0,0,0,4,7,1300,0,1955,0,200.72809999999998,4.76700000000001,1600,9259
16833,11342,2015-02-27,3,1.75,2460,4240,1.0,0,0,4,7,1230,1230,1925,0,200.6593,4.662999999999997,1700,4240
16834,5613,2015-02-27,3,1.5,1460,7140,1.0,0,0,4,7,980,480,1980,0,200.3954,4.8089999999999975,1400,8572
16835,20829,2015-02-27,3,1.0,1140,7316,1.0,0,0,3,6,1140,0,1959,0,200.527,4.637999999999991,1140,7440
16836,19506,2015-02-27,4,2.75,2730,4683,2.0,0,0,3,7,2730,0,2005,0,200.36079999999998,4.957000000000008,2230,4924
16837,18581,2015-02-27,2,2.25,1230,1058,2.0,0,0,3,7,1160,70,2008,0,200.5325,4.927000000000007,1240,817
16838,2009,2015-02-27,2,1.0,770,9715,1.0,0,0,4,6,770,0,1942,0,200.4924,4.687999999999988,1140,9715
16839,16449,2015-02-27,2,1.0,980,5100,1.0,0,0,4,6,980,0,1907,0,200.6824,4.6200000000000045,1190,5100
16840,13444,2015-02-27,3,2.5,2380,5269,2.0,0,0,3,8,2380,0,2008,0,200.5066,4.807999999999993,2150,7600
16841,17431,2015-02-27,3,2.75,1940,3088,2.0,0,3,3,8,1770,170,2008,0,200.51850000000002,5.122000000000014,1410,2335
16842,16206,2015-02-27,4,1.0,1820,5500,1.5,0,0,3,6,1820,0,1947,0,200.51850000000002,4.6370000000000005,1140,5500
16843,16754,2015-02-27,2,2.25,1300,2104,2.0,0,0,3,8,1010,290,2011,0,200.5477,4.612000000000009,1430,1850
16844,4757,2015-02-27,3,2.5,1930,6604,2.0,0,0,3,7,1930,0,2014,0,200.4692,4.649000000000001,910,6604
16845,9653,2015-02-27,4,1.0,1230,8316,1.5,0,0,3,7,1230,0,1963,0,200.7269,4.760000000000005,1490,8316
16846,7822,2015-02-27,4,4.75,4150,6303,3.0,0,0,3,9,4150,0,2014,0,200.7047,4.8770000000000095,3570,6285
16847,10559,2015-02-27,3,2.0,1330,8748,1.0,0,0,3,7,1330,0,1986,0,200.2619,4.702000000000012,1510,8584
16848,20042,2015-02-27,2,1.0,990,5643,1.0,0,0,3,7,870,120,1947,0,200.6802,4.702000000000012,1280,5700
16849,15471,2015-02-28,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,0,200.6692,4.702999999999989,1460,5000
16850,6028,2015-02-28,4,2.5,1252,25002,1.0,0,0,3,8,992,260,1996,0,200.3216,4.709000000000003,1860,25002
16851,4672,2015-02-28,3,2.5,1810,1585,3.0,0,0,3,7,1810,0,2014,0,200.6957,4.623999999999995,1560,1586
16852,8755,2015-02-28,4,3.5,3430,13609,2.0,0,0,3,11,3430,0,2001,0,200.5196,4.8489999999999895,3880,11614
16853,13018,2015-02-28,3,2.25,1840,6214,1.0,0,0,4,7,1270,570,1983,0,200.4043,4.814999999999998,1840,6214
16854,16437,2015-03-01,3,1.0,1180,2250,1.5,0,0,3,7,1180,0,1902,0,200.6779,4.6229999999999905,1320,5100
16855,19973,2015-03-01,3,1.75,1640,3400,1.0,0,0,4,7,930,710,1926,0,200.6694,4.700000000000003,1380,3750
16856,16488,2015-03-01,3,1.75,1510,5200,1.0,0,0,4,7,860,650,1922,0,200.6864,4.635000000000005,1650,4160
16857,1919,2015-03-01,3,1.75,1570,5120,1.0,0,2,3,7,980,590,1947,0,200.7166,4.635000000000005,2420,7200
16858,19972,2015-03-01,4,1.75,2040,2750,1.5,0,0,4,6,1260,780,1926,0,200.6698,4.700000000000003,1940,3750
16859,5307,2015-03-01,2,0.75,720,5040,1.0,0,0,3,4,720,0,1949,0,200.5323,4.652999999999992,1290,4120
16860,4716,2015-03-02,4,2.5,2570,7173,2.0,0,0,3,8,2570,0,2005,0,200.7073,4.890000000000001,2630,6026
16861,16728,2015-03-02,4,3.5,3310,6000,2.0,0,2,3,8,2200,1110,2010,0,200.5511,4.608999999999995,1420,6000
16862,4161,2015-03-02,4,3.75,2870,4500,2.0,0,3,3,10,2510,360,2012,0,200.6291,4.6370000000000005,2870,6354
16863,18201,2015-03-02,3,2.25,2070,7995,1.0,0,0,3,7,1350,720,1987,0,200.403,4.825000000000003,1620,6799
16864,7222,2015-03-02,4,1.75,2500,7000,1.0,0,0,3,7,1250,1250,1947,0,200.648,4.61399999999999,1680,7000
16865,20455,2015-03-02,4,2.25,3070,13720,2.0,0,0,3,9,3070,0,1978,0,200.6133,4.847999999999999,3010,9657
16866,1233,2015-03-02,6,3.0,2390,4000,2.0,0,0,3,7,2390,0,2014,0,200.5173,4.713999999999999,1680,5000
16867,1833,2015-03-02,2,1.0,700,7457,1.0,0,0,3,6,700,0,1943,0,200.5348,4.704999999999998,1500,7130
16868,8959,2015-03-02,3,2.75,2690,8890,2.0,1,4,4,10,2690,0,1975,1991,200.5487,4.802999999999997,2940,8890
16869,16173,2015-03-02,3,2.25,1620,6000,1.0,0,0,3,7,1280,340,1998,0,200.2835,4.799999999999997,1710,6318
16870,5878,2015-03-02,3,2.0,2660,257875,1.0,0,2,4,8,1530,1130,1976,0,200.553,5.1129999999999995,1710,64033
16871,17628,2015-03-02,3,1.0,1520,6500,1.0,0,0,3,7,990,530,1958,0,200.4164,4.667999999999992,1500,7500
16872,18238,2015-03-02,5,2.5,4250,20441,1.0,0,1,4,11,2490,1760,1984,0,200.6377,4.7890000000000015,3620,16304
16873,5361,2015-03-02,4,2.5,2240,5624,1.0,0,0,3,7,1520,720,1961,0,200.5574,4.692000000000007,2240,7495
16874,6386,2015-03-02,3,1.5,1660,5100,1.0,0,0,4,7,1210,450,1954,0,200.5345,4.617000000000004,1440,5100
16875,14492,2015-03-02,3,1.0,1100,4080,1.0,0,0,4,7,900,200,1929,0,200.6872,4.649000000000001,1170,4080
16876,17815,2015-03-02,2,1.0,1110,6000,1.0,0,0,3,7,1010,100,1951,0,200.5632,4.717999999999989,1410,3500
16877,2891,2015-03-02,4,2.5,2710,6558,2.0,0,0,3,9,2710,0,1997,0,200.434,4.891000000000005,2710,7635
16878,10823,2015-03-02,4,2.5,1812,5026,2.0,0,0,3,8,1812,0,2011,0,200.4513,4.797999999999988,2440,6007
16879,16083,2015-03-02,4,2.5,2240,4447,2.0,0,0,3,7,2240,0,2006,0,200.48680000000002,4.841000000000008,2000,3800
16880,12104,2015-03-02,4,2.75,2750,17789,1.5,0,0,3,8,1980,770,1914,1992,200.6141,4.787999999999997,3060,11275
16881,10417,2015-03-02,2,1.5,1150,7552,1.0,0,1,3,7,1150,0,1944,0,200.7298,4.713999999999999,1910,8145
16882,7644,2015-03-02,5,2.0,2500,7860,1.0,0,0,3,7,1040,1460,1963,0,200.7212,4.774000000000001,2060,9684
16883,18857,2015-03-02,3,1.0,820,5200,1.0,0,0,4,6,820,0,1977,0,200.363,4.906000000000006,1120,5200
16884,5955,2015-03-02,3,1.75,1210,7500,1.0,0,0,3,7,1210,0,1951,0,200.5294,4.967000000000013,1250,6000
16885,7845,2015-03-02,3,2.0,1170,10051,1.0,0,0,4,7,1170,0,1957,0,200.4229,4.676000000000002,1440,9800
16886,5337,2015-03-02,2,1.0,2180,12875,1.0,0,0,3,7,1480,700,1959,0,200.3757,4.697000000000003,1800,7447
16887,4579,2015-03-02,3,1.0,1420,8160,1.0,0,0,3,7,970,450,1947,0,200.7164,4.694000000000003,1340,8160
16888,15163,2015-03-02,4,2.75,2810,5497,2.0,0,0,3,9,2810,0,2011,0,200.7081,4.884,2990,5842
16889,20444,2015-03-02,3,2.25,1670,6240,1.0,0,0,4,8,1240,430,1974,0,200.6413,4.8870000000000005,1910,7000
16890,7857,2015-03-02,2,2.5,1090,13444,2.0,0,0,3,7,1090,0,2007,0,200.41660000000002,4.680999999999997,1380,6000
16891,11846,2015-03-02,3,1.5,1430,12199,1.0,0,0,3,7,1130,300,1948,0,200.7352,4.670000000000002,1490,8196
16892,11216,2015-03-02,2,1.5,1440,22081,2.0,0,0,3,7,1440,0,1990,0,200.7698,5.103999999999999,1440,19544
16893,1627,2015-03-02,3,1.0,1310,15022,1.0,0,0,3,7,1310,0,1934,1984,200.5008,4.667999999999992,1530,13154
16894,11550,2015-03-02,5,2.5,4170,33310,2.0,0,0,4,11,4170,0,1991,0,200.5455,4.873999999999995,4670,37960
16895,9724,2015-03-02,3,2.5,4090,16972,2.0,0,2,3,11,3590,500,2007,0,200.7258,4.6299999999999955,3740,16972
16896,13632,2015-03-02,4,1.5,3390,6200,2.0,0,0,4,8,2530,860,1916,0,200.57999999999998,4.709999999999994,3080,6000
16897,1463,2015-03-02,3,2.5,1700,7000,2.0,0,0,3,7,1700,0,1996,0,200.3798,4.974999999999994,1950,7000
16898,16424,2015-03-02,5,2.75,2890,22547,1.0,0,0,4,10,2150,740,1963,0,200.5476,4.781000000000006,3010,17809
16899,1187,2015-03-02,2,1.5,820,1270,2.0,0,0,3,7,820,0,2009,0,200.5925,4.704999999999998,1130,1201
16900,19343,2015-03-02,3,1.0,1150,12877,1.0,0,0,4,6,1150,0,1970,0,200.66140000000001,4.944000000000003,1490,12150
16901,19892,2015-03-02,3,1.0,1260,7980,1.0,0,0,3,7,1260,0,1951,0,200.7013,4.6270000000000095,1760,7606
16902,17870,2015-03-02,3,2.25,1350,6775,1.0,0,0,3,7,930,420,1981,0,200.3593,4.7109999999999985,1460,7210
16903,7725,2015-03-03,4,2.5,2180,7204,2.0,0,0,3,8,2180,0,2014,0,200.7221,4.647999999999996,1500,7650
16904,17325,2015-03-03,4,2.5,2870,6658,2.0,0,0,3,8,2870,0,2004,0,200.5394,5.122000000000014,2770,6658
16905,6010,2015-03-03,5,3.5,3520,5400,2.0,0,0,3,9,2400,1120,2008,0,200.6364,4.6370000000000005,1360,3600
16906,14242,2015-03-03,4,2.0,2030,4033,2.0,0,0,4,7,1630,400,1925,0,200.7056,4.657999999999987,1350,1340
16907,20678,2015-03-03,4,1.5,1810,7998,1.0,0,0,3,8,1210,600,1960,0,200.726,4.702999999999989,1830,7763
16908,4920,2015-03-03,4,2.5,2460,8029,2.0,0,0,3,9,2460,0,1989,0,200.62619999999998,4.969999999999999,2420,7987
16909,6179,2015-03-03,3,2.0,3085,7280,1.0,0,0,4,7,1560,1525,1959,0,200.4956,4.819000000000003,1480,7900
16910,8733,2015-03-03,4,3.25,4386,12275,1.0,0,0,3,10,2356,2030,2006,0,200.3329,4.799999999999997,3060,10925
16911,4170,2015-03-03,4,1.75,2120,7725,1.0,0,0,3,8,1220,900,1965,0,200.6003,4.856000000000009,2160,7725
16912,1943,2015-03-03,4,1.75,1630,5750,1.0,0,0,3,7,1160,470,1947,0,200.5674,4.616,1640,5750
16913,21096,2015-03-03,4,2.5,2150,4000,2.0,0,0,3,7,2150,0,2010,0,200.3655,4.9820000000000135,1610,4000
16914,11958,2015-03-03,3,1.75,2160,5760,1.0,0,0,4,8,1260,900,1954,0,200.5346,4.608999999999995,2090,5760
16915,18849,2015-03-03,3,1.0,870,5200,1.0,0,0,5,6,870,0,1969,0,200.36950000000002,4.918999999999997,870,5200
16916,5956,2015-03-03,3,1.0,1580,6000,1.0,0,0,5,7,1580,0,1947,0,200.52859999999998,4.967999999999989,1580,6000
16917,7719,2015-03-03,3,2.5,2240,21477,2.0,0,2,3,8,2240,0,1995,0,200.5745,4.819999999999993,2930,21569
16918,15907,2015-03-03,3,2.5,2200,5954,2.0,0,0,3,7,2200,0,2004,0,200.3709,4.875,2200,5046
16919,19356,2015-03-03,5,1.75,2110,5000,1.5,0,0,4,7,1250,860,1946,0,200.6745,4.712999999999994,1720,5000
16920,14998,2015-03-03,4,2.5,1714,3250,2.0,0,0,3,8,1714,0,2010,0,200.429,4.811000000000007,1714,3250
16921,7352,2015-03-03,4,2.5,2390,5800,2.0,0,0,3,9,2390,0,2000,0,200.5965,4.962000000000003,2590,6507
16922,6823,2015-03-03,3,2.25,1670,107157,1.0,0,0,3,7,1670,0,2007,0,200.27429999999998,4.991,3310,108900
16923,1985,2015-03-03,3,2.25,1490,4539,2.0,0,0,3,7,1490,0,2009,0,200.76069999999999,4.76700000000001,1750,4667
16924,2721,2015-03-03,3,1.0,940,10360,1.0,0,0,4,7,940,0,1964,0,200.688,4.810000000000002,2019,10360
16925,1302,2015-03-03,3,2.0,1590,5200,1.0,0,0,3,7,1320,270,1939,0,200.6864,4.658999999999992,1620,5150
16926,20393,2015-03-03,4,2.0,1760,8400,1.0,0,0,3,7,1060,700,1962,0,200.32580000000002,4.677000000000007,1280,8415
16927,5491,2015-03-03,3,2.25,2950,15207,1.0,0,0,4,10,2070,880,1966,0,200.5571,4.783999999999992,2950,22000
16928,5983,2015-03-03,4,3.5,4680,12495,2.0,0,0,3,10,3040,1640,2008,0,200.6984,4.793999999999997,3240,10749
16929,14966,2015-03-03,3,2.25,1230,11601,1.0,0,0,4,7,910,320,1992,0,200.1955,5.009,1820,8465
16930,19794,2015-03-03,3,2.0,1890,12017,1.0,0,2,3,8,1890,0,1949,0,200.6203,4.790000000000006,2000,12210
16931,4904,2015-03-03,3,3.5,2480,3200,2.0,0,0,3,10,2480,0,2010,0,200.5951,4.692999999999998,1980,3200
16932,8173,2015-03-03,4,3.5,4730,47870,1.0,1,4,3,10,2940,1790,1954,0,200.6967,4.783999999999992,3250,49346
16933,18605,2015-03-03,3,2.75,2310,1850,2.0,0,0,3,10,2020,290,2011,0,200.5304,4.927000000000007,2340,2155
16934,5827,2015-03-03,5,3.5,3630,8100,2.0,0,0,3,10,3630,0,2008,0,200.5951,4.799999999999997,1730,8246
16935,11011,2015-03-03,4,2.5,1910,7172,2.0,0,0,3,8,1910,0,1993,0,200.7615,4.6910000000000025,1630,10127
16936,8354,2015-03-03,3,2.5,1920,144619,1.0,0,0,3,8,1920,0,2014,0,200.2683,5.054000000000002,2010,48787
16937,1759,2015-03-03,4,1.5,3160,19745,1.5,0,0,4,6,1840,1320,1968,0,200.31029999999998,4.994,1540,8611
16938,15688,2015-03-03,2,1.0,860,5000,1.0,0,0,3,6,860,0,1915,1945,200.51330000000002,4.643999999999991,1220,5000
16939,18372,2015-03-03,3,1.75,1720,37363,1.0,0,0,4,8,1350,370,1974,0,200.6608,4.965000000000003,2740,40635
16940,1332,2015-03-03,5,2.5,3240,9960,1.0,0,1,3,8,2020,1220,1958,0,200.5858,4.887999999999991,2730,10400
16941,14473,2015-03-03,2,1.0,1160,17700,1.0,0,0,3,7,1160,0,1947,0,200.7244,4.668999999999997,1440,9000
16942,2623,2015-03-03,2,1.0,1460,7832,1.0,0,0,3,6,1460,0,1924,0,200.4617,4.653999999999996,1460,7632
16943,8310,2015-03-03,3,1.0,910,8450,1.0,0,0,4,6,910,0,1962,0,200.4787,4.842000000000013,1400,8040
16944,8771,2015-03-03,3,1.5,1480,9606,1.0,0,0,4,7,1100,380,1964,0,200.2978,4.6370000000000005,1600,9619
16945,20921,2015-03-03,3,1.75,1290,10117,1.0,0,0,3,7,1290,0,1984,0,200.75979999999998,4.853999999999999,1770,11839
16946,20819,2015-03-03,3,2.5,1740,4497,2.0,0,0,3,7,1740,0,2012,0,200.3697,4.882999999999996,1950,4486
16947,16008,2015-03-03,4,2.5,3360,11637,2.0,0,0,3,11,3360,0,1990,0,200.30180000000001,4.657999999999987,3530,11205
16948,15564,2015-03-03,3,2.5,1440,4473,2.0,0,0,3,7,1440,0,2003,0,200.6825,4.963999999999999,1650,3322
16949,17247,2015-03-03,4,2.5,2190,4944,2.0,0,0,3,8,2190,0,1999,0,200.5341,5.134,2190,5108
16950,9060,2015-03-03,3,2.0,1060,651,3.0,0,0,3,7,1060,0,2007,0,200.6828,4.655000000000001,1440,1501
16951,11929,2015-03-03,2,2.0,1300,3850,1.0,0,0,3,7,800,500,1963,0,200.5395,4.609999999999999,950,5500
16952,15260,2015-03-03,2,2.0,1370,7920,1.0,0,0,3,8,950,420,1949,0,200.65890000000002,4.602999999999994,1370,4680
16953,16841,2015-03-03,4,1.0,1720,4410,1.5,0,2,3,7,1720,0,1928,0,200.6791,4.597999999999999,2140,4500
16954,2765,2015-03-03,4,2.5,2110,7291,2.0,0,0,4,7,2110,0,1977,0,200.68880000000001,4.798999999999992,2350,8625
16955,16764,2015-03-03,2,1.75,1550,7800,1.0,0,0,3,7,1050,500,1940,0,200.5436,4.609999999999999,1370,5000
16956,15583,2015-03-03,3,2.5,1480,4729,2.0,0,0,3,7,1480,0,2004,0,200.6794,4.966000000000008,2250,4729
16957,20501,2015-03-03,5,1.0,1880,3774,1.5,0,0,3,6,1360,520,1917,0,200.566,4.6299999999999955,1420,2550
16958,11717,2015-03-03,5,2.25,2730,6000,1.5,0,0,3,8,2130,600,1927,0,200.6571,4.718999999999994,2730,6000
16959,7054,2015-03-03,1,1.0,780,4000,1.0,0,0,3,5,780,0,1905,0,200.5424,4.679000000000002,1150,4000
16960,10218,2015-03-03,3,2.5,1890,6300,2.0,0,0,3,7,1890,0,2003,0,200.3673,4.968999999999994,2100,6525
16961,10855,2015-03-03,3,1.75,1930,14389,1.0,0,0,3,7,1130,800,1963,1998,200.7733,4.682999999999993,1730,14378
16962,15316,2015-03-03,3,1.75,2360,8290,1.0,0,0,4,7,1180,1180,1950,0,200.6738,4.718999999999994,1880,7670
16963,17878,2015-03-03,3,2.0,1330,35060,1.0,0,0,3,7,1330,0,1989,0,200.3128,4.8700000000000045,1660,35100
16964,6089,2015-03-03,4,2.75,2400,104108,2.0,0,0,3,8,2400,0,1988,0,200.4686,5.01100000000001,2270,54450
16965,12888,2015-03-03,4,2.5,2800,6874,2.0,0,0,3,9,2170,630,1990,0,200.6215,4.709999999999994,1430,6240
16966,2524,2015-03-04,3,1.75,1550,7200,1.0,0,0,3,7,1100,450,1949,0,200.7071,4.686000000000007,1560,7440
16967,8838,2015-03-04,3,2.0,1410,10248,1.0,0,0,3,7,1410,0,1985,0,200.3315,4.734999999999999,2090,9414
16968,6299,2015-03-04,3,2.25,1850,7480,2.0,0,0,3,7,1850,0,1978,0,200.452,4.841000000000008,1870,7480
16969,4657,2015-03-04,2,1.0,820,5400,1.0,0,0,3,6,820,0,1940,0,200.6976,4.625,1370,5632
16970,15358,2015-03-04,2,1.0,1280,5500,1.0,0,0,3,7,1280,0,1949,0,200.5179,4.736000000000004,1270,5500
16971,20726,2015-03-04,3,2.0,1170,3868,1.5,0,0,4,7,1170,0,1925,0,200.5543,4.709999999999994,1400,3800
16972,6688,2015-03-04,2,1.0,910,7200,1.0,0,1,4,7,830,80,1936,0,200.5145,4.609999999999999,1700,7200
16973,16637,2015-03-04,4,2.5,2050,4953,2.0,0,0,3,9,2050,0,2014,0,200.3448,4.975999999999999,2340,6175
16974,3895,2015-03-04,4,2.5,3148,9612,2.0,0,3,3,9,3148,0,2014,0,200.3994,4.688999999999993,3000,11475
16975,17634,2015-03-04,3,1.0,1220,6719,1.0,0,0,3,6,1220,0,1953,0,200.4187,4.6710000000000065,1580,7200
16976,5435,2015-03-04,3,1.75,1770,7508,1.0,0,0,3,7,1270,500,1962,0,200.7354,4.657000000000011,1690,8880
16977,16811,2015-03-04,4,1.0,1220,7980,1.5,0,0,3,6,1220,0,1944,0,200.4924,4.762999999999991,1210,7920
16978,2739,2015-03-04,4,2.5,2850,8526,2.0,0,0,3,9,2850,0,1998,0,200.6747,4.8089999999999975,2440,7072
16979,4417,2015-03-04,2,1.5,1110,3600,1.0,0,0,5,7,1110,0,1904,0,200.63819999999998,4.641000000000005,1670,5400
16980,20830,2015-03-04,2,1.0,920,7688,1.0,0,0,3,6,920,0,1955,0,200.5281,4.637999999999991,1040,7440
16981,7876,2015-03-04,2,1.0,950,8100,1.0,0,0,3,6,950,0,1955,0,200.4572,4.649000000000001,1620,7630
16982,7110,2015-03-04,4,2.0,1770,5000,2.0,0,0,4,7,1770,0,1906,0,200.6748,4.61399999999999,1550,5000
16983,17042,2015-03-04,4,3.5,2890,5911,2.0,0,0,3,9,2370,520,2014,0,200.5754,4.929000000000002,3490,6093
16984,2522,2015-03-04,4,1.75,3010,12523,1.0,0,0,3,8,1780,1230,1952,0,200.707,4.6839999999999975,2040,7560
16985,18044,2015-03-04,2,1.0,800,4342,1.0,0,0,3,6,670,130,1927,0,200.6997,4.6839999999999975,1210,4343
16986,7908,2015-03-04,5,1.75,1550,10500,1.0,0,0,3,7,1100,450,1961,0,200.7573,4.780000000000001,1420,9823
16987,2062,2015-03-04,2,1.5,930,7400,1.0,0,2,4,7,830,100,1909,0,200.5691,4.592000000000013,1920,4152
16988,13435,2015-03-04,3,2.75,2150,6576,1.0,0,0,4,7,1900,250,1926,0,200.7539,4.692000000000007,2150,9071
16989,3618,2015-03-04,3,1.5,2520,37616,1.0,0,0,3,8,2520,0,1955,0,200.4777,5.237000000000009,1470,33750
16990,19249,2015-03-04,5,1.75,1930,8040,1.0,0,0,4,8,1930,0,1966,0,200.3109,4.623999999999995,2370,8000
16991,3900,2015-03-04,2,1.0,750,34133,1.0,0,0,3,6,750,0,1950,0,200.47809999999998,4.706000000000003,1460,25792
16992,12453,2015-03-04,3,2.25,1540,5338,1.0,0,0,5,7,770,770,1954,0,200.6942,4.695999999999998,1680,6525
16993,8424,2015-03-04,4,2.5,2160,8158,1.0,0,0,4,8,1660,500,1952,0,200.6948,4.672000000000011,1520,7208
16994,21005,2015-03-04,3,1.0,1080,4120,1.0,0,0,3,7,980,100,1919,0,200.6771,4.680999999999997,1280,3090
16995,15495,2015-03-04,3,1.75,1610,12555,1.0,0,0,3,7,1080,530,1977,0,200.6618,4.86399999999999,1780,10374
16996,2548,2015-03-04,5,4.5,4340,5722,3.0,0,4,3,10,4340,0,2010,0,200.6715,4.593999999999994,1770,5250
16997,6735,2015-03-04,3,2.25,2290,7350,2.0,0,0,3,8,2290,0,1988,0,200.429,4.837999999999994,2170,7529
16998,4093,2015-03-04,2,0.75,900,3527,1.0,0,0,3,6,900,0,1939,0,200.5083,4.6640000000000015,1220,4080
16999,14976,2015-03-04,3,2.5,2020,4861,2.0,0,0,3,7,2020,0,2005,0,200.4659,4.856000000000009,2170,4600
17000,5600,2015-03-04,4,2.5,2960,4760,2.0,0,0,3,8,2160,800,1900,0,200.6367,4.682000000000002,1600,4760
17001,9064,2015-03-04,3,1.75,1260,3328,1.0,0,0,5,6,700,560,1905,0,200.6823,4.6510000000000105,1380,3536
17002,19443,2015-03-04,3,2.5,1990,7397,2.0,0,0,3,9,1990,0,1993,0,200.7703,4.834999999999994,2210,7397
17003,20538,2015-03-04,3,2.25,1410,905,3.0,0,0,3,9,1410,0,2014,0,200.5818,4.597999999999999,1510,1352
17004,15755,2015-03-04,3,2.5,3400,16603,2.0,0,0,3,10,3400,0,2000,0,200.6012,4.977000000000004,3400,12601
17005,15758,2015-03-04,4,2.5,2210,7722,2.0,0,0,3,9,2210,0,1999,0,200.5992,4.981000000000009,2970,8683
17006,1907,2015-03-04,2,1.75,3050,50965,2.0,0,0,3,10,3050,0,1991,0,200.6744,4.950000000000003,3050,40107
17007,7022,2015-03-04,2,2.0,1250,7543,1.0,0,0,3,7,1250,0,1962,0,200.4051,4.7039999999999935,1250,7506
17008,9664,2015-03-04,3,1.75,1990,13000,2.0,0,3,3,9,1990,0,1980,0,200.7439,4.7379999999999995,2880,11340
17009,7769,2015-03-04,3,0.75,1110,3960,1.0,0,0,3,7,1110,0,1951,0,200.6834,4.634,1610,5530
17010,19901,2015-03-04,3,2.0,2140,3600,2.0,0,0,3,8,1680,460,1911,1997,200.5846,4.617000000000004,2340,5400
17011,17290,2015-03-04,4,3.5,3510,9084,2.0,0,0,3,10,3510,0,2001,0,200.5402,5.125,3690,9568
